customer_id,customer_segment
C005273,Home Office
C013198,Consumer
C010812,Home Office
C012330,Consumer
C003652,Consumer
C006640,Consumer
C005056,Consumer
C022707,Corporate
C021020,Consumer
C012155,Corporate
C003314,Consumer
C012269,Corporate
C012573,Consumer
C024688,Consumer
C008430,Consumer
C013375,Consumer
C015419,Corporate
C001588,Corporate
C009910,Consumer
C005722,Consumer
C023353,Corporate
C001723,Home Office
C018659,Consumer
C009094,Consumer
C003639,Consumer
C003371,Consumer
C021070,Home Office
C007165,Home Office
C021498,Home Office
C009396,Consumer
C005140,Consumer
C001228,Consumer
C023815,Consumer
C015098,Corporate
C002009,Consumer
C009445,Consumer
C017554,Home Office
C009444,Consumer
C024671,Corporate
C009751,Corporate
C004528,Corporate
C014522,Home Office
C010109,Consumer
C005760,Consumer
C006225,Corporate
C008596,Consumer
C019952,Consumer
C004346,Corporate
C018392,Corporate
C006146,Corporate
C002513,Consumer
C022069,Consumer
C022880,Corporate
C023639,Home Office
C003874,Consumer
C014369,Consumer
C009012,Consumer
C017785,Consumer
C011081,Consumer
C008599,Home Office
C015849,Consumer
C011697,Consumer
C005415,Consumer
C002018,Corporate
C014605,Consumer
C024269,Consumer
C004310,Corporate
C005325,Corporate
C021266,Corporate
C021703,Consumer
C002546,Corporate
C001551,Consumer
C017497,Home Office
C018157,Consumer
C006622,Consumer
C005605,Corporate
C010605,Home Office
C004185,Corporate
C004007,Consumer
C014162,Corporate
C019739,Consumer
C016030,Consumer
C022746,Corporate
C005426,Home Office
C009319,Consumer
C013010,Corporate
C008503,Corporate
C018060,Consumer
C021850,Corporate
C004794,Home Office
C005368,Consumer
C012490,Home Office
C000063,Consumer
C001809,Corporate
C003102,Consumer
C019893,Home Office
C002996,Consumer
C004466,Consumer
C018826,Corporate
C008506,Home Office
C010685,Consumer
C015188,Corporate
C016739,Consumer
C022006,Corporate
C011749,Consumer
C024585,Corporate
C004149,Home Office
C019036,Corporate
C024745,Consumer
C017607,Corporate
C005096,Consumer
C006455,Corporate
C009685,Corporate
C015483,Consumer
C001487,Consumer
C003570,Consumer
C024401,Consumer
C010083,Consumer
C015432,Consumer
C023417,Consumer
C006548,Consumer
C016882,Consumer
C010355,Corporate
C024253,Corporate
C004534,Consumer
C004456,Consumer
C024703,Consumer
C001869,Corporate
C004973,Corporate
C015519,Consumer
C013658,Consumer
C019024,Consumer
C009017,Consumer
C007021,Consumer
C001504,Corporate
C024711,Consumer
C016769,Home Office
C005782,Corporate
C021702,Consumer
C016139,Consumer
C021632,Consumer
C007468,Consumer
C003349,Consumer
C009049,Consumer
C016401,Consumer
C023711,Corporate
C004461,Consumer
C016286,Consumer
C019115,Consumer
C014663,Home Office
C010166,Corporate
C019865,Corporate
C017892,Consumer
C021748,Home Office
C010976,Corporate
C010897,Consumer
C024216,Consumer
C010207,Consumer
C000653,Consumer
C017442,Corporate
C017431,Consumer
C012428,Corporate
C015966,Consumer
C019118,Corporate
C008240,Corporate
C022767,Corporate
C010016,Corporate
C009437,Consumer
C005344,Consumer
C022555,Consumer
C016205,Corporate
C012999,Corporate
C008720,Consumer
C019855,Consumer
C024068,Consumer
C010165,Home Office
C020719,Consumer
C008226,Consumer
C006592,Home Office
C003149,Corporate
C012832,Corporate
C008218,Consumer
C019419,Consumer
C007950,Corporate
C000762,Consumer
C017492,Consumer
C016954,Corporate
C012690,Consumer
C015427,Corporate
C020793,Consumer
C002137,Consumer
C011951,Home Office
C000696,Consumer
C001953,Consumer
C001887,Consumer
C017874,Home Office
C019433,Consumer
C013978,Home Office
C018357,Consumer
C011974,Corporate
C000053,Consumer
C024881,Consumer
C009407,Consumer
C005139,Corporate
C022136,Consumer
C009335,Consumer
C015377,Consumer
C015877,Corporate
C004492,Home Office
C024628,Consumer
C024017,Consumer
C021765,Consumer
C021384,Consumer
C014603,Consumer
C006505,Corporate
C017347,Home Office
C001391,Corporate
C007564,Consumer
C020651,Home Office
C018192,Consumer
C003486,Corporate
C014597,Corporate
C019336,Consumer
C017010,Consumer
C022533,Corporate
C011845,Corporate
C008950,Consumer
C011738,Corporate
C001635,Consumer
C000059,Home Office
C000839,Corporate
C002928,Corporate
C004826,Consumer
C016218,Consumer
C002114,Corporate
C021665,Corporate
C009900,Consumer
C022705,Consumer
C020341,Consumer
C023900,Consumer
C019802,Corporate
C004733,Corporate
C007745,Corporate
C005377,Consumer
C001766,Home Office
C007146,Home Office
C003948,Corporate
C020494,Consumer
C009826,Corporate
C016941,Home Office
C004151,Consumer
C001117,Consumer
C004850,Consumer
C017224,Consumer
C011315,Consumer
C018561,Corporate
C013761,Corporate
C008127,Corporate
C007890,Home Office
C010700,Corporate
C012157,Consumer
C007702,Home Office
C003148,Consumer
C014096,Consumer
C001214,Consumer
C009299,Home Office
C006569,Home Office
C005302,Consumer
C022691,Consumer
C014451,Corporate
C016379,Consumer
C014391,Corporate
C022531,Corporate
C022343,Corporate
C012016,Consumer
C003076,Consumer
C019070,Consumer
C012752,Consumer
C014953,Home Office
C018441,Corporate
C016262,Corporate
C010324,Consumer
C012624,Corporate
C023257,Consumer
C008617,Home Office
C020728,Corporate
C012892,Consumer
C016588,Consumer
C017413,Consumer
C017501,Consumer
C003625,Consumer
C024370,Corporate
C001607,Consumer
C001238,Consumer
C008868,Consumer
C021073,Corporate
C005980,Home Office
C012336,Consumer
C021644,Consumer
C010699,Corporate
C002172,Consumer
C017575,Consumer
C019065,Home Office
C009743,Corporate
C011998,Corporate
C020817,Consumer
C000001,Consumer
C010378,Consumer
C001658,Consumer
C019563,Consumer
C018393,Home Office
C012526,Consumer
C011715,Corporate
C014121,Home Office
C015804,Consumer
C019493,Corporate
C005467,Home Office
C005583,Consumer
C007620,Corporate
C015738,Corporate
C022885,Consumer
C002048,Home Office
C013692,Consumer
C016500,Consumer
C019772,Consumer
C021203,Consumer
C008192,Consumer
C002282,Consumer
C016766,Consumer
C006573,Consumer
C002752,Consumer
C007646,Corporate
C008313,Corporate
C007256,Consumer
C016435,Consumer
C021473,Consumer
C008440,Consumer
C008965,Consumer
C020526,Corporate
C002278,Consumer
C001578,Home Office
C020578,Corporate
C019768,Consumer
C017503,Corporate
C012120,Home Office
C014632,Consumer
C013394,Consumer
C004576,Consumer
C018853,Consumer
C017678,Corporate
C020920,Consumer
C019665,Corporate
C008809,Corporate
C013351,Consumer
C001554,Consumer
C007314,Consumer
C017319,Consumer
C001927,Consumer
C019235,Home Office
C018099,Consumer
C013374,Home Office
C024993,Consumer
C008007,Home Office
C022686,Consumer
C005176,Consumer
C010102,Consumer
C007216,Consumer
C015387,Corporate
C016186,Home Office
C005912,Corporate
C012126,Corporate
C024236,Home Office
C014773,Home Office
C021856,Consumer
C013454,Consumer
C001649,Corporate
C010080,Consumer
C008361,Consumer
C001793,Consumer
C006492,Consumer
C022754,Consumer
C007299,Consumer
C003920,Consumer
C015232,Consumer
C013609,Corporate
C003241,Consumer
C023136,Corporate
C000952,Consumer
C011159,Consumer
C023748,Corporate
C002435,Consumer
C020993,Corporate
C009719,Consumer
C005877,Consumer
C001184,Consumer
C000986,Corporate
C009579,Consumer
C023231,Consumer
C002244,Home Office
C012531,Home Office
C012098,Consumer
C018481,Corporate
C022922,Consumer
C024693,Corporate
C004312,Consumer
C019835,Consumer
C017316,Corporate
C013308,Home Office
C018649,Consumer
C020705,Corporate
C016277,Consumer
C013863,Consumer
C006008,Consumer
C021993,Consumer
C015135,Consumer
C024566,Consumer
C004094,Consumer
C013808,Corporate
C001778,Consumer
C002670,Corporate
C011933,Consumer
C007307,Consumer
C004206,Corporate
C002530,Consumer
C013344,Consumer
C012612,Consumer
C024952,Corporate
C021995,Consumer
C006790,Home Office
C015190,Home Office
C003558,Corporate
C019193,Consumer
C007429,Home Office
C009019,Corporate
C020212,Consumer
C018169,Consumer
C009694,Corporate
C004701,Home Office
C011751,Consumer
C021861,Corporate
C000074,Consumer
C001876,Corporate
C017834,Consumer
C009103,Consumer
C021178,Consumer
C012024,Consumer
C016615,Consumer
C003210,Home Office
C000835,Corporate
C020221,Home Office
C010416,Consumer
C001583,Consumer
C011659,Consumer
C023034,Corporate
C012375,Corporate
C021430,Consumer
C003106,Consumer
C017811,Consumer
C011282,Consumer
C024337,Consumer
C004755,Corporate
C016099,Corporate
C005108,Home Office
C013250,Consumer
C011815,Consumer
C001014,Consumer
C024183,Consumer
C020552,Consumer
C007821,Corporate
C010966,Consumer
C017817,Corporate
C010559,Consumer
C010164,Consumer
C014114,Consumer
C010472,Consumer
C002504,Consumer
C000908,Consumer
C007829,Corporate
C005625,Consumer
C018744,Corporate
C000012,Consumer
C001653,Consumer
C023794,Corporate
C022353,Consumer
C000168,Consumer
C022441,Consumer
C009816,Corporate
C001069,Consumer
C005988,Consumer
C024720,Consumer
C003938,Corporate
C024603,Consumer
C008926,Consumer
C013996,Corporate
C015266,Consumer
C003484,Consumer
C001828,Corporate
C003508,Home Office
C016439,Corporate
C011531,Corporate
C015004,Consumer
C018363,Consumer
C000525,Consumer
C011744,Consumer
C011544,Consumer
C007261,Consumer
C005135,Consumer
C016627,Corporate
C015623,Corporate
C023443,Corporate
C024560,Corporate
C004603,Corporate
C013354,Home Office
C010489,Corporate
C005241,Corporate
C007462,Corporate
C024083,Corporate
C017882,Consumer
C022004,Consumer
C011335,Consumer
C011299,Corporate
C015803,Consumer
C006960,Corporate
C014711,Consumer
C003469,Consumer
C014810,Corporate
C016639,Consumer
C005943,Corporate
C006444,Consumer
C009688,Consumer
C019423,Corporate
C019281,Home Office
C021662,Home Office
C024086,Consumer
C013144,Consumer
C004314,Corporate
C017736,Corporate
C015386,Corporate
C023440,Consumer
C014285,Consumer
C020497,Consumer
C018967,Corporate
C004717,Consumer
C002340,Corporate
C007473,Consumer
C001374,Consumer
C017258,Home Office
C012954,Corporate
C016355,Corporate
C006148,Corporate
C008466,Consumer
C006247,Consumer
C024931,Corporate
C009617,Consumer
C012406,Corporate
C001813,Consumer
C012388,Consumer
C016498,Consumer
C004853,Consumer
C007934,Home Office
C020670,Corporate
C015473,Consumer
C024656,Consumer
C010827,Corporate
C014355,Consumer
C021592,Consumer
C011234,Corporate
C008656,Corporate
C000950,Corporate
C006839,Consumer
C001052,Consumer
C016207,Consumer
C006209,Consumer
C022344,Consumer
C011277,Consumer
C002319,Consumer
C022267,Consumer
C011064,Consumer
C012877,Consumer
C006178,Consumer
C022126,Consumer
C011455,Consumer
C020316,Corporate
C010156,Home Office
C015573,Consumer
C019359,Consumer
C020561,Corporate
C016945,Corporate
C015702,Consumer
C004139,Corporate
C023316,Consumer
C020314,Consumer
C012656,Consumer
C013014,Consumer
C003420,Consumer
C015627,Consumer
C011051,Consumer
C000149,Consumer
C019999,Consumer
C020637,Consumer
C019915,Consumer
C011657,Consumer
C015811,Consumer
C008350,Corporate
C008927,Consumer
C004813,Corporate
C016709,Corporate
C018430,Consumer
C013231,Corporate
C014094,Consumer
C015008,Consumer
C024328,Consumer
C015943,Corporate
C019718,Corporate
C023361,Corporate
C024223,Home Office
C004105,Consumer
C003603,Home Office
C015461,Corporate
C014672,Consumer
C008016,Consumer
C014085,Corporate
C008967,Consumer
C006292,Consumer
C003924,Consumer
C007985,Corporate
C021575,Corporate
C016801,Consumer
C002129,Corporate
C002810,Consumer
C010615,Consumer
C022114,Consumer
C007916,Corporate
C014714,Consumer
C013837,Corporate
C003762,Consumer
C019832,Consumer
C012122,Home Office
C005694,Consumer
C022434,Consumer
C007218,Home Office
C006250,Consumer
C004989,Corporate
C010205,Home Office
C009901,Corporate
C021699,Consumer
C012900,Home Office
C020778,Consumer
C008840,Corporate
C015976,Consumer
C023122,Consumer
C014318,Consumer
C010147,Consumer
C014138,Corporate
C023478,Consumer
C024354,Consumer
C006122,Corporate
C018290,Home Office
C011365,Consumer
C003255,Corporate
C024238,Corporate
C011769,Consumer
C001338,Consumer
C005674,Consumer
C010954,Consumer
C011491,Corporate
C018380,Corporate
C004619,Consumer
C022135,Corporate
C010732,Corporate
C022232,Corporate
C001790,Consumer
C008649,Consumer
C024666,Consumer
C002974,Consumer
C014043,Consumer
C013810,Corporate
C007052,Consumer
C011667,Consumer
C005079,Consumer
C006431,Corporate
C011766,Consumer
C002373,Corporate
C002549,Consumer
C015013,Corporate
C008492,Consumer
C001855,Consumer
C001516,Consumer
C014080,Consumer
C006860,Corporate
C002525,Consumer
C018910,Corporate
C007604,Consumer
C020777,Consumer
C002376,Consumer
C020587,Consumer
C006370,Consumer
C022424,Corporate
C004665,Consumer
C016578,Corporate
C007283,Home Office
C018793,Corporate
C011223,Consumer
C000080,Corporate
C000102,Consumer
C020216,Corporate
C012346,Consumer
C021345,Corporate
C001239,Home Office
C007143,Corporate
C006224,Consumer
C013001,Consumer
C010754,Corporate
C015697,Consumer
C011913,Home Office
C019092,Corporate
C010048,Consumer
C010419,Consumer
C003679,Consumer
C002390,Consumer
C024579,Home Office
C023752,Consumer
C021727,Consumer
C020038,Home Office
C013295,Corporate
C019008,Corporate
C000421,Home Office
C005839,Corporate
C022753,Consumer
C015665,Consumer
C004830,Consumer
C011787,Consumer
C023514,Consumer
C004923,Home Office
C020813,Corporate
C011694,Consumer
C009820,Corporate
C001679,Home Office
C023042,Corporate
C011689,Home Office
C016618,Consumer
C002082,Consumer
C010444,Corporate
C005453,Consumer
C003719,Corporate
C007529,Consumer
C021265,Consumer
C020855,Consumer
C020283,Corporate
C000643,Consumer
C004459,Corporate
C018277,Consumer
C021746,Consumer
C011817,Corporate
C006080,Consumer
C019884,Consumer
C022494,Corporate
C021175,Corporate
C011373,Consumer
C016119,Home Office
C016906,Consumer
C013007,Consumer
C023592,Corporate
C023743,Consumer
C024834,Consumer
C012079,Corporate
C017884,Corporate
C010961,Consumer
C003225,Consumer
C023856,Consumer
C011436,Consumer
C022070,Consumer
C020056,Consumer
C006158,Corporate
C018023,Consumer
C024614,Consumer
C008707,Consumer
C020647,Consumer
C007681,Consumer
C009350,Consumer
C023119,Consumer
C022275,Consumer
C014048,Consumer
C003075,Consumer
C023263,Consumer
C010524,Home Office
C008665,Corporate
C006313,Corporate
C010601,Consumer
C024673,Consumer
C011902,Corporate
C018311,Consumer
C023337,Home Office
C009380,Consumer
C014520,Corporate
C021210,Consumer
C001917,Consumer
C007872,Consumer
C014596,Consumer
C017986,Corporate
C007024,Consumer
C002627,Consumer
C012942,Corporate
C020736,Consumer
C019071,Consumer
C007207,Home Office
C020407,Corporate
C004906,Consumer
C011346,Home Office
C012438,Corporate
C013104,Corporate
C021116,Corporate
C021743,Home Office
C010323,Consumer
C011947,Home Office
C007460,Consumer
C020772,Consumer
C021694,Consumer
C010773,Consumer
C022970,Corporate
C013733,Consumer
C023406,Corporate
C021030,Consumer
C001339,Home Office
C005345,Consumer
C017337,Consumer
C019211,Consumer
C010189,Corporate
C013682,Consumer
C022074,Corporate
C013307,Corporate
C013969,Consumer
C014826,Consumer
C010545,Consumer
C000843,Corporate
C014722,Corporate
C010330,Consumer
C019890,Corporate
C021470,Consumer
C011325,Consumer
C007287,Consumer
C014211,Consumer
C004293,Corporate
C001787,Consumer
C012448,Consumer
C016969,Home Office
C008177,Consumer
C004549,Consumer
C023333,Consumer
C022256,Consumer
C016387,Consumer
C007719,Corporate
C024416,Consumer
C008274,Consumer
C021603,Corporate
C022737,Corporate
C000031,Consumer
C000742,Corporate
C002770,Consumer
C011107,Corporate
C024067,Consumer
C017169,Consumer
C024474,Consumer
C014401,Corporate
C020104,Consumer
C003397,Consumer
C014356,Corporate
C016231,Consumer
C021465,Consumer
C001714,Corporate
C018869,Consumer
C023480,Consumer
C005726,Home Office
C014487,Corporate
C007464,Consumer
C014809,Consumer
C022488,Consumer
C015876,Consumer
C022016,Consumer
C009625,Home Office
C001420,Consumer
C000152,Corporate
C019848,Consumer
C010034,Consumer
C017744,Home Office
C016123,Corporate
C001937,Consumer
C004315,Home Office
C002697,Corporate
C001910,Corporate
C017396,Consumer
C016938,Consumer
C023243,Corporate
C002586,Consumer
C002179,Corporate
C002111,Corporate
C010229,Home Office
C003330,Home Office
C005537,Corporate
C001545,Corporate
C009148,Consumer
C008853,Home Office
C009806,Consumer
C014861,Consumer
C023942,Corporate
C014992,Consumer
C006724,Corporate
C017132,Consumer
C024951,Consumer
C001008,Home Office
C001662,Corporate
C016407,Consumer
C000894,Consumer
C003576,Consumer
C004681,Consumer
C005430,Consumer
C002301,Consumer
C010072,Home Office
C019265,Consumer
C004654,Corporate
C003723,Consumer
C009550,Corporate
C015464,Consumer
C023032,Consumer
C002522,Consumer
C003604,Consumer
C022450,Consumer
C023304,Corporate
C000291,Consumer
C020532,Consumer
C023843,Consumer
C015113,Home Office
C017661,Home Office
C012562,Corporate
C015508,Consumer
C022421,Consumer
C002159,Consumer
C023641,Corporate
C012552,Corporate
C007097,Corporate
C022277,Consumer
C009351,Consumer
C004026,Consumer
C022854,Consumer
C014803,Consumer
C012136,Corporate
C022414,Corporate
C004507,Corporate
C019930,Consumer
C005886,Consumer
C008666,Home Office
C022743,Consumer
C016599,Consumer
C004408,Consumer
C014588,Corporate
C024852,Corporate
C000340,Consumer
C017667,Corporate
C020675,Consumer
C010385,Corporate
C022946,Home Office
C000694,Home Office
C006648,Consumer
C015371,Consumer
C023322,Home Office
C021932,Consumer
C014778,Consumer
C022909,Home Office
C017282,Corporate
C003516,Consumer
C018588,Consumer
C022122,Consumer
C009273,Corporate
C006679,Consumer
C019560,Consumer
C022261,Corporate
C003993,Corporate
C021647,Consumer
C018979,Consumer
C001969,Consumer
C011966,Consumer
C011949,Corporate
C011417,Consumer
C004695,Corporate
C021957,Consumer
C012891,Consumer
C014905,Corporate
C010785,Home Office
C016680,Consumer
C024896,Consumer
C018426,Consumer
C010483,Corporate
C007078,Consumer
C004608,Consumer
C020464,Consumer
